id,title,author/0,author/1,album/0,producer,lyrics,time,countLike,countListen,author/2,author/3,author/4
8af868e3-fec8-43bc-b7db-a47a525fadf5,Cold Heart (PNAU Remix),Elton John,Dua Lipa,Cold Heart (PNAU Remix) (Single),Universal Music Group,"It's a human sign When things go wrong When the scent of her lingers And temptation's strong Cold, cold heart Hardened by you Some things looking better, baby Just passin' through And I think it's gonna be A long, long time 'til touchdown brings me 'round again to find Another man that think I am at home Oh no, no And this is what I should have ever said When I'm fallin', but I can't dance Cold, cold heart Hardened by you Some things looking better, baby Just passin' through And I think it's gonna be A long, long time 'til touchdown brings me 'round again to find Another man that think I am at home Oh no, no, no, no And this is what I should have ever said When I'm fallin', but I can't dance Cold, cold heart Hardened by you Some things looking better, baby Just passin' through And I think it's gonna be A long, long time 'til touchdown brings me 'round again to find Another man that think I am at home Oh no, no, no And this is what I should have ever said When I'm fallin', but I can't dance Uh, sugar",03:23,Không cập nhập,Không cập nhập,,,
810eb5d3-f5e9-4402-9da7-fb1f21a83948,Need to Know,Doja Cat,,Need to Know (Single),Sony Music Entertainment,"Wanna know what it's like Baby show me what it's like I don't really got no type I just wanna fuck all night Yeah-yeah oh-woah-woah Baby I need to kno-ow mmm I just been fantasizin' And we got a lotta time Baby come throw the pipe Gotta know what it's like Yeah-yeah oh-woah-woah Baby I need to kno-ow mmm What's your size Add subtract divide Daddy don't throw no curves Hold up I'm going wide We could just start at ten Then we can go to five I don't play play with my pin I mean what I write Yeah-yeah woah-woah-woah I just can't hеlp but be sexual Tell mе your schedule I got a lotta new Tricks for you baby Just sayin' I'm flexible I do what I can To get you off Might just fuck him With my makeup on Eat it like I need an apron on Eat it 'til I need to change my thong We could do it To your favorite song Take a ride into the danger zone You know my nigga be buggin' me I just be wondering If you can fuck on me better Itchin' for it like an ugly sweater Need it in me like A Chuck E. need cheddar I need to know Wanna know what it's like Baby show me what it's like I don't really got no type I just wanna fuck all night Yeah-yeah oh-woah-woah Baby I need to kno-ow mmm I just been fantasizin' And we got a lotta time Baby come throw the pipe Gotta know what it's like Yeah-yeah oh-woah-woah Baby I need to kno-ow mmm You're exciting boy come find me Your eyes told me Girl come ride me Fuck that feeling Both of us fighting Could he try me Mmm most likely Tryna see if you could handle this ass Prolly give his ass A panic attack Sorry if I gave A random erection You're prolly thinkin' I'm a telekinetic Oh wait you're a fan of the magic Poof pussy like an Alakazam I heard from A friend of a friend That that dick was A ten out of ten I can't stand it Just one night me Clink with the drink gimme a sip Tell me what's your kink Gimme the dick Spank me slap me Choke me bite me Oh wait I can take it Give a fuck 'bout What your wifey's sayin' Wanna know what it's like Baby, show me what it's like I don't really got no type I just wanna fuck all night Yeah-yeah oh-woah-woah Baby I need to kno-ow mmm I just been fantasizin' And we got a lotta time Baby come throw the pipe Gotta know what it's like Yeah-yeah oh-woah-woah Baby I need to kno-ow mmm",03:31,Không cập nhập,Không cập nhập,,,
8f780bc1-461d-47f9-b5e4-738699286ccc,drunk text,Henry Moodie,,drunk text (Single),Sony Music Entertainment,"5th of November When I walked you home That's when I nearly said it But then said forget it and froze Do you remember You probably don't 'Cause the sparks in the sky Took a hold of your eyes While we spoke Yesterday, drank way too much And stayed up too late Started to write what I wanna say Deleted the message But I still remember it said I wish I was who you drunk texted at midnight Wish I was the reason You stay up till three And you can't fall asleep Waiting for me to reply I wish I was more than just someone you walk by Wish I wasn't scared To be honest and open Instead of just hoping You'd feel what I'm feeling inside April the 7th And nothing has changed It's hard to get by When you're still on my mind every day Sometimes I question If you feel the same Do we make stupid jokes Trying to hide That we're both too afraid to say I wish I was who you drunk texted at midnight Wish I was the reason You stay up till three And you can't fall asleep Waiting for me to reply I wish I was more than just someone you walk by Wish I wasn't scared To be honest and open Instead of just hoping You'd feel what I'm feeling inside Oh, and here we go again Destroy myself to keep a friend Hiding away 'Cause I was afraid you'd say no I wonder if I cross your mind Half as much as you do mine If I tell you the truth What will I lose I don't know I wish I'd sent you that drunk text at midnight I was just scared It would ruin our friendship But I really meant it I wonder how you would reply",03:07,Không cập nhập,Không cập nhập,,,
40bdd712-a46f-4c0c-b2f8-c963bd53bc80,Bang Bang,Rita Ora,Imanbek,Bang,Sony Music Entertainment,"Bang bang, na na na na na Bang bang, na na na na na Oh my god think I'm in trouble Ooh, you showed up and made me wonder Looking fun but kinda dangerous too Yeah yeah, ooh I can lift it off the ground I don't know what you've done But it's just too good Oh, yeah Ooh, you've got something Think I want it 'cause I never felt the way that I do Yeah, when I'm with you, you It's so hard to see through you And that's why I want it Bang bang, look what you started Bang bang, straight to my heart It skipped a beat You feel like trouble Bang bang, baby I've got it Bad bad, look what you started Oh my god think I'm in trouble Bang bang, na na na na na Bang bang, na na na na na Oh my god think I'm in trouble Bang bang, na na na na na Bang bang, na na na na na Oh my god think I'm in trouble Ooh, what's the core of our connection Is it just that I know I'm bound to lose Yeah, yeah Ooh, you're a fire, my obsession And want all of your devotion for good Yeah Ooh ooh, you got something Think I want it 'cause I never felt the way that I do Yeah, when I'm with you, you It's so hard to see through you And that's why I want it Bang bang, look what you started Bang bang, straight to my heart It skipped a beat You feel like trouble Bang bang, baby I've got it Bad bad, look what you started Oh my god think I'm in trouble Bang bang, na na na na na Bang bang, na na na na na Oh my god think I'm in trouble Bang bang, na na na na na Bang bang, na na na na na Oh my god think I'm in trouble Ooh, ooh Ooh, ooh Ooh ooh, you got something Think I want it 'cause I never felt the way that I do Yeah, when I'm with you, you It's so hard to see through you And that's why I want it Bang bang, look what you started Bang bang, straight to my heart It skipped a beat You feel like trouble Bang bang, baby I've got it Bad bad, look what you started Oh my god think I'm in trouble Bang bang, na na na na na Bang bang, na na na na na",02:59,Không cập nhập,Không cập nhập,,,
9f16414f-4686-4dba-a6df-8e695733a3d5,Leave Before You Love Me,Marshmello,Jonas Brothers,Leave Before You Love Me (Single),Universal Music Group,I see you calling I didn’t wanna leave you like that It’s five in the morning A hundred on the dash My wheels are rolling Ain’t taking my foot off the gas And it only took me one night To see the end of the line Staring deep in your eyes Dancing on the edge bout To take it too far It’s messing with my head How I mess with your heart If you wake up In your bed alone in the dark I’m sorry Gotta leave before you love me Gotta leave before you love me Gotta leave before you love me Gotta leave before you love me Too good at knowing When to leave the party behind Don’t care if they notice I’ll just catch a ride I’d rather be lonely Than wrapped around your body too tight Yeah I’m the type to get naked Won’t give my heart out for breaking Cuz I’m too gone to be staying staying Dancing on the edge bout To take it too far It’s messing with my head How I mess with your heart If you wake up In your bed alone in the dark I’m sorry Gotta leave before you love me Gotta leave before you love me Gotta leave before you love me Gotta leave before you love me Gotta leave before you love me,02:35,Không cập nhập,Không cập nhập,,,
35a6e5c2-476f-4fbb-b91e-ab8145556392,Never Felt So Alone,Labrinth,,Never Felt So Alone (Single),Sony Music Entertainment,"And I never felt so alone Felt so alone, na na And I never felt so alone Felt so alone, na na And I never felt so alone Felt so alone, na na And I never felt so alone Felt so alone, na na In a whip, thinkin', what if You and this never existed Hollow kiss, bottle liquor Man, I'm sick, man, I'm schizo All white leather You know this man ain't shit Without you in the interior I'm dyin' somewhere in the dark All white leather And I think What if we weren't ridin', dyin' together The whole world would fall apart And I never felt so alone Felt so alone, na na And I never felt so alone Felt so alone, na na I thought you were my new best friend Wish I knew better then Who knew you were just out to get me My whole world just fell apart 'Cause I never felt so alone Felt so alone, na na I could never be more alone Than when I ain't got you here",02:40,Không cập nhập,Không cập nhập,,,
8f3bbd9d-ab38-4ced-ad1b-8ba52e7be9ef,BABYDOLL (Speed),Ari Abdul,,BABYDOLL (Speed) (Single),Sony Music Entertainment,Lời bài hát chưa được cập nhập,02:37,Không cập nhập,Không cập nhập,,,
cd01a766-6892-4e53-a09d-a336014a9c6a,Chemical,Post Malone,,Chemical (Single),Universal Music Group,"Oxytocin makin' it all okay When I come back down It doesn't feel the same Now I'm sittin' 'round Waitin' for the world to end all day 'Cause I couldn't leave you if I tried You break me, then I break my rules Last time was the last time too It's messed up, I know, but I'm still Outside of the party Smokin' in the car with you Seven Nation Army Fightin' at the bar with you Tell you that I'm sorry Tell me what I gotta do 'Cause I can't let go, it's chemical No, I can't let go, it's chemical Every time I'm ready to make a change You turn around And *** out all my brains I ain't tryna find fate It's too late to save face I can't get away Maybe there's no mistakes Maybe there's no mistakes You break me, then I break my rules Last time was the last time too It's messed up, I know, but I'm still Outside of the party Smokin' in the car with you Seven Nation Army Fightin' at the bar with you Tell you that I'm sorry Tell me what I gotta do 'Cause I can't let go, it's chemical No, I can't let go, it's chemical No, I can't let go, it's chemical I can't let go, it's chemical Tell you that I'm sorry Tell me what I gotta do No, I can't let go, it's chemical",03:04,Không cập nhập,Không cập nhập,,,
e2ffcd09-8a61-4be6-870c-b60864bee72b,Love Again (from the Motion Picture Soundtrack),Céline Dion,,Love Again (from the Motion Picture Soundtrack) (Single),Sony Music Entertainment,"Rising tides, tears you cry Every night seem never ending But that’s just life, the last goodbye High and dry it leaves you empty You might think your world Is ending but it won’t You might think you need to give up But you don’t Cause you don’t have to move a mountain Just keep moving Every move is a new emotion And you don’t have to find the answers Just keep trying The sun will rise again The storms subside again This is not the end And you will love again Summer rain, day by day Sadness fades, the wound is healing And time goes by, eyes will dry And you will find someone to heal with You might think your world Is ending but it won’t You might think you need to give up But you don’t Cause you don’t have to move a mountain Just keep moving Every move is a new emotion And you don’t have to find the answers Just keep trying The sun will rise again The storms subside again This is not the end And you will love again You will love again, again, love again You will love again, again, love again Cause you don’t have to move a mountain Just keep moving Every move is a new emotion And you don’t have to find the answers Just keep trying The sun will rise again The storms subside again No this is not the end And you will love, you will love You will love again",03:33,Không cập nhập,Không cập nhập,,,
f86b4d59-40eb-497d-91e9-ec6e91f5cb6f,Ghost,Justin Bieber,,Justice,Universal Music Group,Youngblood thinks there's always tomorrow I miss your touch some nights When I'm hollow I know you cross the bridge That I can't follow Since the love that you left is all that I get I want you to know that If I can't be close to you I'll settle for the ghost of you I miss you more than life And if you can't be next to me Your memory is ecstasy I miss you more than life I miss you more than life Youngblood thinks there's always tomorrow I need more time But time can't be borrowed I'd leave it all behind if I could follow Since the love that you left is all that I get I want you to know that If I can't be close to you I'll settle for the ghost of you I miss you more than life And if you can't be next to me Your memory is ecstasy I miss you more than life I miss you more than life So if I can't be close to you I'll settle for the ghost of you I miss you more than life And if you can't be next to me Your memory is ecstasy I miss you more than life I miss you more than life,02:33,Không cập nhập,Không cập nhập,,,
89b8db0a-2c88-4605-8983-a0f8519081cf,We Go Down Together,Dove Cameron,Khalid,We Go Down Together (Single),Sony Music Entertainment,"Sometimes we fly, sometimes we fall Sometimes I feel like We're nothing at all Dream in the light Dance in the dark You fill the spaces Inside of my heart Am I really mine Are you really yours If all your emotions cuts straight To my core Times when you cry I feel it all Whenever you leave me I wait for your call You are everything I'm living for If you go down Then we go down together If you hold on I might just stay forever If you get hurt I'll try to make it better If you go down Then we go down together Sometimes we're right Sometimes we're wrong Sometimes the line Has just never been drawn Nights when we fight We strike a chord Then we forget What we've been fighting for Lay on the floor Sleep in your arms Pausing the worldto stay right Where we are Close all the blinds Lock all the doors Things fall apart And I'm wanting you more You are everything I'm living for If you go down Then we go down together If you hold on I might just stay forever If you get hurt I'll try to make it better If you go down Then we go down together Together",03:05,Không cập nhập,Không cập nhập,,,
e1d0374c-2c10-4a03-b4f4-44f89e594fa1,Meltdown,Niall Horan,,Meltdown (Single),Universal Music Group,"When it all melts down, I'll be there Talkin' to yourself, yeah, in the bathroom Losin' your mind in the mirror Like you have to, yeah Ooh ooh ooh ooh Screamin' in your car, yeah, in the driveway Spinnin' out Think your life's goin' sideways yeah Ooh ooh ooh ooh One broken glass Turns to total collapse Just know this too shall pass I'm tellin' you now, tellin' you now Woo ooh ooh, ooh ooh woo When it all melts down, I'll be there Woo ooh ooh, ooh ooh Woo ooh ooh, ooh ooh woo When it all melts down, I'll be there I'm tellin' you now, tellin' you now Sleep is so thin, yeah, out of habit Hard to tell the real From the dreams you imagine yeah Ooh ooh ooh ooh Nights when one broken glass Turns to total collapse Just know this too shall pass I'm tellin' you now, tellin' you now Woo ooh ooh, ooh ooh woo When it all melts down, I'll be there When it all melts down When it all melts down, down When it all melts down, I'll be there I'm tellin' you now, tellin' you now When there's wolves in your track Wolves in your track Catchin' up fast Catchin' up fast Baby, don't you look back Don't you look back Don't you look back Baby, don't you look back When you're hittin' the wall Hittin' the wall And every star falls Every star falls Don't you worry at all Woo ooh ooh, ooh ooh woo When it all melts down, I'll be there When it all melts down When it all melts down, down When it all melts down, I'll be there I'm tellin' you now, tellin' you now",02:33,Không cập nhập,Không cập nhập,,,
f1b78c8b-a652-4bd8-8ba6-8dbb6cf9378e,Lavender Haze,Taylor Swift,,Midnights,Universal Music Group,Meet me at midnight Oooh oooh oooh woah Staring at the ceiling with you Oh you don't ever say too much And you don't really read into My melancholia I been under scrutiny You handle it beautifully All this shit is new to me I feel the lavender haze creeping up on me Surreal I'm damned if I do give a damn What people say No deal The 1950s shit they want from me I just wanna stay in that lavender haze Oooh oooh oooh woah All they keep asking me Is if I'm gonna be your bride The only kinda girl they see Is a one night or a wife I find it dizzying They're bringing up my history But you weren't even listening I feel the lavender haze creeping up on me Surreal I'm damned if I do give a damn What people say No deal The 1950s shit they want from me I just wanna stay in that lavender haze That lavender haze Talk your talk and go viral I just need this love spiral Get it off your chest Get it off my desk Talk your talk and go viral I just need this love spiral Get it off your chest Get it off my desk I feel the lavender haze creeping up on me Surreal I'm damned if I do give a damn What people say No deal The 1950s shit they want from me I just wanna stay in that lavender haze Oooh oooh oooh woah Get it off your chest Get it off my desk That lavender haze I just wanna stay I just wanna stay in that lavender haze,03:22,Không cập nhập,Không cập nhập,,,
ccb00c9d-c71a-44d0-95c7-f69657310569,All Too Well (10 Minute Version) (Taylor's…,Taylor Swift,,Red (Taylor's Version),Universal Music Group,"I walked through the door with you The air was cold But something bout it felt Like home somehow And I left my scarf there At your sister’s house And you’ve still got it In your drawer even now Your sweet disposition And my wide eyed gaze We’re singing In the car getting lost upstate Autumn leaves falling down Like pieces into place And I can picture it after all these days And I know it’s long gone And that magic’s not here no more And I might be ok But I’m not fine at all Cause there we are again on that Little town street You almost ran the red Cause you were looking over at me Wind in my hair, I was there I remember it all too well Photo album on the counter Your cheeks were turning red You used to be a little kid with glasses In a twin-sized bed And your mother’s telling stories bout you On the tee ball team You taught me bout your past Thinking your future was me And you were tossing me the car keys ‘f*** the patriarchy’ keychain On the ground We were always skipping town And I was thinking on the drive down Any time now, he’s gonna say it’s love You never called it what it was Til we were dead and gone and buried Check the pulse and come back Swearing it’s the same After three months in the grave And then you wondered where it went to As I reached for you but All I felt was shame And you held my lifeless frame And I know it’s long gone and There was nothing else I could do And I forget about you long enough To forget why I needed to Cause there we are again In the middle of the night We’re dancing round the kitchen In the refrigerator light Down the stairs, I was there I remember it all too well And there we are again When nobody had to know You kept me like a secret But I kept you like an oath Sacred prayer And we’d swear to remember it All too well Well maybe we got lost in translation Maybe I asked for too much But maybe this thing was a masterpiece Til you tore it all up Running scared, I was there I remember it all too well And you call me up again Just to break me like a promise So casually cruel In the name of being honest I’m a crumpled up Piece of paper lying here Cause I remember it all, all, all They say all’s well that ends well But I’m in a new hell every time You double-cross my mind You said if we had been closer in age Maybe it would have been fine And that made me want to die The idea you had of me Who was she A never-needy, ever lovely jewel Whose shine reflects on you Not weeping in a party bathroom Some actress asking me What happened you That’s what happened you You, who charmed my dad With self-effacing jokes Sipping coffee like You were on a late night show But then he watched me Watch the front door All night, willing you to come And he said It’s supposed to be fun turning 21 Time won’t fly It’s like I’m paralyzed by it I’d like to be my old self again But I’m still trying to find it After plaid shirt days And nights When you made me your own Now you mail back my things And I walk home alone But you keep my old scarf From that very first week Cause it reminds you of innocence And it smells like me You can’t get rid of it Cause you remember it all too well Cause there we are again When I loved you so Back before you lost the one real thing You’ve ever known It was rare, I was there I remember it all too well Wind in my hair, you were there You remember it all Down the stairs, you were there You remember it all It was rare, I was there I remember it all too well And I was never good at telling jokes But the punchline goes I’ll get older But your lovers stay my age From when your Brooklyn broke My skin and bones I’m a soldier Who’s returning half her weight And did the twin flame bruise paint You blue Just between us Did the love affair maim you too Cause in this city’s barren cold I still remember the first fall of snow And how it glistened as it fell I remember it all too well Just between us Did the love affair maim you All too well Just between us, do you remember it All too well Just between us I remember it all too well Wind in my hair I was there, I was there Down the stairs, I was there I was there Sacred prayer I was there, I was there It was rare, you remember it All too well Wind in my hair I was there, I was there Down the stairs, I was there I was there Sacred prayer I was there, I was there It was rare, you remember it Wind in my hair I was there, I was there Down the stairs, I was there I was there Sacred prayer I was there, I was there It was rare, you remember it Wind in my hair I was there, I was there Down the stairs, I was there I was there Sacred prayer I was there, I was there It was rare, you remember it",10:13,Không cập nhập,Không cập nhập,,,
0ae96dad-a080-46a3-a179-2974990ffbfa,Stuck with U,Ariana Grande,Justin Bieber,Stuck with U (MV) (Single),Universal Music Group,I'm not one to stick around One strike and you're out baby Don't care if I sound crazy But you never let me down no no That's why when The sun's up I'm stayin' Still layin' in your bed singin' Got all this time on our hands Might as well cancel our plans yeah I could stay here for a lifetime So lock the door and Throw out the key Can't fight this no more It's just you and me And there's nothin' I Nothin' I I can do I'm stuck with you Stuck with you stuck with you So go ahead and drive me insane Baby run your mouth I still wouldn't change Being stuck with you Stuck with you stuck with you I'm stuck with you Stuck with you Stuck with you baby There's nowhere we need To be no no no I'ma get to know you better Kinda hope we're here forever There's nobody on these streets If you told me that The world's endin' Ain't no other way That I can spend it Got all this time in my hands Might as well cancel our plans I could stay here forever So lock the door and Throw out the key Can't fight this no more It's just you and me And there's nothin' I Nothin' I I can do I'm stuck with you Stuck with you stuck with you So go ahead and drive me insane Baby run your mouth I still wouldn't trade Being stuck with you Stuck with you stuck with you I'm stuck with you Stuck with you stuck with you Woah Baby come take all my time Go on make me lose my mind We got all that We need here tonight I lock the door And throw out the key Can't fight this no more It's just you and me And there's nothin' I Nothin' I'd rather do I'm stuck with you Stuck with you stuck with you So go ahead and drive me insane Baby run your mouth I still wouldn't change All this lovin' you Hatin' you wantin' you I'm stuck with you Stuck with you stuck with You oh oh Stuck with you Stuck with you Stuck with you,03:48,Không cập nhập,Không cập nhập,,,
41c416e6-e2cf-465c-8d31-2285183fe2f7,Red (Taylor's Version),Taylor Swift,,Red (Taylor's Version),Universal Music Group,Loving him is like driving a new Maserati Down a dead end street Faster than the wind passionate as sin Ending so suddenly Loving him is like Trying to change your mind Once you're already flying through the free fall Like the colors in autumn so bright Just before they lose it all Losing him was blue like I'd never known Missing him was dark gray all alone Forgetting him was like trying to know Somebody you never met But loving him was red Loving him was red Touching him was like Realizing all you ever wanted Was right there in front of you Memorizing him was as easy As knowing all the words To your old favorite song Fighting with him was like Trying to solve a crossword And realizing there's no right answer Regretting him was like Wishing you never found out That love could be that strong Losing him was blue like I'd never known Missing him was dark gray all alone Forgetting him was like trying to know Somebody you never met But loving him was red Oh red Burning red Remembering him comes in flashbacks and echoes Tell myself it's time now gotta let go But moving on from him is impossible When I still see it all In my head In burning red Burning it was red Oh losing him was blue Like I'd never known Missing him was dark gray all alone Forgetting him was like trying to know Somebody you never met 'cause loving him was red Yeah yeah red Burning red And that's why he's spinning 'round In my head Comes back to me burning red Yeah yeah His love was like driving a new Maserati Down a dead end street,03:43,Không cập nhập,Không cập nhập,,,
c9231157-2dec-4de7-bf99-2c5afb316409,Nonsense,Sabrina Carpenter,,emails i can't send,Universal Music Group,"No La-la, la-la da-ah-ah, ah Ah-ah, uh, uh, uh, yeah Think I only want One number in my phone I might change your contact to Don't leave me alone You said you like my eyes And you like to make 'em roll Treat me like a queen Now you got me feelin' thrown, oh But I can't help myself When you get close to me Baby, my tongue goes numb Sounds like bleh, blah, blee I don't want no one else, don't want Baby, I'm in too deep Here's a lil' song I wrote It's about you and me I'll be honest Lookin' at you got me thinkin' nonsense Cartwheels in my stomach When you walk in And when you got your arms around me Ooh, it feels so good I had to jump the octave I think I got an ex but I forgot him And I can't find my chill I must have lost it I don't even know I'm talkin' nonsense I'm talkin', I'm talkin' I'm talkin' all around clock I'm talkin' hope nobody knocks I'm talkin' opposite of soft I'm talkin' wild, wild thoughts You gotta keep up with me I got some young energy I caught the L-O-V-E How do you do this to me But I can't help myself When you get close to me Baby, my tongue goes numb Sounds like blah, blah, bleh, blee I don't want no one else don't want Baby, I'm in too deep, too deep Here's a lil' song I wrote, a song I wrote It's about you and me I'll be honest, honest Lookin' at you got me thinkin' nonsense Cartwheels in my stomach When you walk in, when you walk in When you got your arms around me Ooh, it feels so good I had to hit the octave I think I got an ex but I forgot him And I can't find my chill I must have lost it I don't even know I'm talkin' nonsense, oh I'm talkin', I'm talkin', I'm talkin' I'm talkin', I'm talkin' Blah, blah, blah, blah, uh-uh-uh-uh Ah I don't even know anymore Oh This song catchier than chickenpox is I bet your house is where my other sock is Woke up this morning Thought I'd write a pop hit How quickly can you take Your clothes off pop quiz That one's not gonna make it Most of these aren't gonna make",02:44,Không cập nhập,Không cập nhập,,,
bee7f114-8ffb-475a-acce-55148b55473d,FLOWER,JISOO,,ME (Single),YG PLUS,"Eh eh eh eh eh eh Eh eh eh eh eh eh ABC doremimankeum chakaetdeon na Geu nunbichi ssak byeonhaetji Eojjeomyeon i ttohan nanikka Nan paran nabicheoreom naraga Japji mothan geon da ne moksinikka Hwaljjak kkotpiwotdeon sigando ije modu Naegen Lie, lie, lie Bulge tabeoryeojin neowa na Nan gwaenchana neon gwaenchaneulkka Gureum han jeom eopsi yeppeun nal Kkothyanggiman namgigo gatdanda Kkothyanggiman namgigo gatdanda You and me michil deusi tteugeowotjiman Cheochamhage jitbalpyeojin Nae hanappunin raillak Nan hayan kkochipcheoreom naraga Japji aneun geoseun neonikka Sallangsallang buneun barame ikkeullyeo Bomeun ojiman urin Bye, bye, bye Bulge tabeoryeojin neowa na Nan gwaenchana neon gwaenchaneulkka Gureum han jeom eopsi yeppeun nal Kkothyanggiman namgigo gatdanda Kkothyanggiman namgigo gatdanda Ijen annyeong Goodbye Dwineun jeoldae an bwa Miryeoniran ireumui ipsae hana Bombie neoegeseo tteoreojyeo Kkothyanggiman nama Hey hey hey hey Hey hey hey hey hey Hey hey hey hey Kkothyanggiman namgigo gatdanda",02:54,Không cập nhập,Không cập nhập,,,
f0b8dc6f-71ee-4917-b272-0167ba853e19,I AM,IVE,,I've IVE,The Orchard,"Dareun muneul yeoreo Ttara gal pillyoneun eopseo Neon neoui gillo nan naui gillo Haruharumada saegi dallajin neukkim Balge bichi naneun gireul chaja I'm on my way Neon geunyang mideumyeon dwae I'm on my way Boineun geudaeroya Neoneun nugungaui dreams come true Jeil joeun eoneu narui déjà vu Meomulgopeun eodingaui natseon view I'll be far away That's my life is areumdaun galaxy Be a writer, jangneuroneun fantasy Naeil naege yeollineun geon big, big stage So that is who I am Look at me, look at me Look at me now Eojerang tto dareun jjarithan na Duryeoun modeun ge seolleige I'm in sky high, oh, my God Sasohan geon da Adeukaejyeo wa Look at me now, look at me now I’m on fire I'm on my way Geunyang mideumyeon dwae I'm on my way Boineun geudaeroya Neoneun nugungaui dreams come true Jeil joeun eoneu narui déjà vu Meomulgopeun eodingaui natseon view I'll be far away That's my life is areumdaun galaxy Be a writer, jangneuroneun fantasy Naeil naege yeollineun geon big, big stage So that is who I am Eoneu gipeun bam Gireul ileodo Charari naraolla geureom nega Jinaganeun daero girigeodeun One, two, three, one, two, three One, two, three Fly up I hope you'd be someone's dreams come true Jeil joeun eoneu narui déjà vu Meomulgopeun eodingaui natseon view I'll be far away That's my life is areumdaun galaxy Be a writer, jangneuroneun fantasy Naeil naege yeollineun geon big, big stage So that is who I am",03:04,Không cập nhập,Không cập nhập,,,
6e11dba4-b3ad-4d7f-a1e3-2a1db383179a,Shoong! (feat. LISA of BLACKPINK),TAEYANG,LISA,Down to Earth (EP),YG PLUS,"Oh neoreul bomyeon nae simjangeun kung Nae siseoneun neoreul hyanghae zoom Eonjedeunji eodirado vroom vroom Oneul neoneun paransaek Pyeongsoboda jogeum chagapge Uri yojeum yejeon gatji antago Malhaedo useoneomgyeo that's all I know Eorinae gateun nae jangnan Jinsimi anya nan nah nah Aljana naegen gyeolguk neoppuningeol Neoegero dallyeoganeun jung Ramboreuginiboda ppalli syung Dochakjineun eonjena you I'm like syung Neoegero dallyeoganeun jung Don't you worry I'm coming soon Nega joahadeon naui chum Like syung Syuung syuung syuung Syuung syuung syuung Neoegero dallyeoganeun jung Syuung syuung syuung Ramboreuginiboda ppalli syung Syuung syuung syuung Coming for you in the fast lane Got me all fired up full gas tank Put the pedal to the floor When I hit the door Give me everything you got Like the bank is owed Yeah You pull up in the Lambo With that drip that shit like candles And I lose my grip where the handle And I'd choose you over the band doe You keep my engine on purr You could never get swerved How you move round the curves Make me ooh You got that thing that I want Know your love hit the spot And you never should stop Baby, shoong Machi sarangeun buljangnan Gatda hajiman nan nah nah Aljana naegen ojik neoppuningeol Neoegero dallyeoganeun jung Ramboreuginiboda ppalli syung Dochakjineun eonjena you I'm like syung Neoegero dallyeoganeun jung Don't you worry I'm coming soon Nega joahadeon naui chum Like syung Syuung syuung syuung Syuung syuung syuung Neoegero dallyeoganeun jung Syuung syuung syuung Ramboreuginiboda ppalli syung Syuung syuung syuung Oh neowa isseumyeon yeogiga cheonguk Neo daesine I would die for you Geu eotteon geotboda areumdaun you Neoegero dallyeoganeun jung Ramboreuginiboda ppalli syung Dochakjineun eonjena you I'm like syung Neoegero dallyeoganeun jung Don't you worry I'm coming soon Nega joahadeon naui chum Like syung Syuung syuung syuung Syuung syuung syuung Neoegero dallyeoganeun jung Syuung syuung syuung Ramboreuginiboda ppalli syung Syuung syuung syuung",03:25,Không cập nhập,Không cập nhập,,,
